OBJECTID,YEAR_,ALARM_DATE,CONT_DATE,CAUSE,REPORT_AC,GIS_ACRES,FIRE_NUM
"30686","1953",1953/08/24,,"14",,335.875701904296875,"00000000"
"30687","1953",1953/07/20,,"14",,122.111328125000000,"00000000"
"30694","1964",1964/09/22,,"14",,366.686065673828068,"00000344"
"30695","1964",1964/09/24,,"14",,1663.004516601562727,"00000008"
"30696","1964",1964/09/19,,"14",,9807.691406250000000,"00000331"
"30697","1970",1970/05/23,,"14",,17.320199966430664,"00000000"
"30698","1970",1970/08/27,,"14",,43.007720947265625,"00000000"
"30701","1970",1970/09/22,,"14",,51.341369628906250,"00000000"
"30703","1970",1970/06/26,,"14",,37.590747833251953,"00000000"
"30704","1970",1970/07/31,,"14",,100.516014099121094,"00000000"
"30705","1970",1970/05/17,,"14",,70.273742675781250,"00000000"
"30706","1970",1970/06/26,,"14",,17.574205398559570,"00000000"
"30707","1970",1970/07/28,,"14",,7.860418319702148,"00000000"
"30708","1970",1970/08/14,,"14",,51.962001800537109,"00000000"
"30709","1970",1970/05/14,,"14",,10.002104759216309,"00000000"
"30710","1970",1970/08/09,,"14",,19.802894592285156,"00000000"
"30711","1970",1970/05/17,,"14",,10.693378448486328,"00000000"
"30722","1970",1970/06/22,,"1",,8.388097763061523,"00000031"
"30723","1970",1970/07/04,,"1",,63.474193572998047,"00000048"
"30724","1970",1970/05/28,,"5",,4.433481693267823,"00000005"
"30725","1970",1970/06/28,,"14",,75.682167053222656,"00000236"
"30726","1970",1970/07/18,,"14",,110.957389831542983,"00000330"
"30728","1972",,,"14",25.109999999999999,62.055900573730469,"00000077"
"30735","1972",1972/08/14,,"9",,156.158203125000000,"00000082"
"30741","1972",1972/10/24,,"5",,6.970920562744142,"00100185"
"30742","1990",1990/07/26,,"14",,8.662751197814941,"00000000"
"30743","1990",1990/08/12,,"1",,17.633008956909180,"00000131"
"30744","1990",1990/08/07,1990/08/10,"1",120.000000000000000,110.475357055664062,"00000113"
"30745","1990",1990/10/14,1990/10/17,"9",75.000000000000000,69.622749328613281,"00000194"
"30746","1990",1990/05/22,1990/05/24,"4",29.000000000000000,20.973628997802734,"00000011"
"30747","1990",1990/10/27,,"4",,45.832935333251953,"00000127"
"30751","1991",1991/10/20,,"14",,251.791839599609375,"00000000"
"30752","1927",,,"14",,110.446601867675781,"00000001"
"30753","1927",,,"14",,2241.594238281250000,"00000003"
"30754","1928",,,"9",,1242.243774414062500,"00000001"
"30762","1954",1954/07/04,,"14",,239.923019409179688,"00000079"
"30763","1954",1954/09/19,,"14",,140.881454467773438,"00000158"
"30764","1954",1954/07/28,,"14",,296.107849121093750,"00000084"
"30765","1954",1954/08/13,,"14",,421.831207275390682,"00000041"
"30766","1954",1954/07/28,,"14",,422.819000244140625,0000085A
"30767","1954",1954/06/21,,"14",,509.432098388671875,"00000058"
"30768","1954",1954/08/28,,"14",,900.486267089843750,"00000056"
"30770","1954",1954/07/28,,"14",,10590.514648437500000,"00000084"
"30771","1954",1954/06/20,,"14",,930.568603515625000,"00000023"
"30772","1954",1954/07/27,,"14",,3490.359375000000000,"00000061"
"30773","1954",1954/07/04,,"14",,616.749023437500000,"00000081"
"30774","1954",1954/07/19,,"14",,1561.977050781250000,"00000039"
"30775","1954",1954/07/22,,"14",,312.406555175781250,"00000002"
"30776","1954",1954/06/20,,"14",,552.359802246093750,"00000019"
"30777","1954",1954/08/17,,"14",,379.529876708984375,"00000074"
"30778","1975",1975/11/14,,"14",,73.635406494140625,"00000000"
"30779","1975",1975/10/15,,"14",,14.569527626037598,"00000000"
"30780","1975",1975/05/17,,"14",,12.110638618469238,"00000000"
"30781","1975",1975/08/02,,"14",,19.422090530395508,"00000000"
"30782","1975",1975/09/04,,"14",,38.768775939941406,"00000000"
"30783","1975",1975/09/04,,"14",,20.497806549072266,"00000000"
"30784","1975",1975/06/30,,"14",,9.390314102172852,"00000000"
"30785","1975",1975/08/01,,"14",,26.139959335327148,"00000000"
"30786","1975",1975/08/13,,"14",,5.249501228332520,"00000000"
"30787","1975",1975/09/18,,"14",,1.537154436111450,"00000000"
"30788","1975",1975/09/11,,"14",,0.929045975208282,"00000000"
"30789","1975",1975/07/20,,"14",,6.363698005676270,"00000000"
"30790","1975",1975/08/04,,"14",,2.430434703826904,"00000000"
"30791","1975",1975/07/23,,"14",,5.318221092224122,"00000000"
"30794","1975",1975/08/05,,"14",,13.062751770019531,"00000000"
"30795","1975",1975/07/05,,"14",,15.404123306274414,"00000000"
"30797","1975",1975/06/27,,"14",,7.932312011718750,"00000000"
"30798","1975",1975/07/31,,"14",,28.445543289184570,"00000000"
"30799","1975",1975/07/07,,"14",,50.060493469238281,"00000000"
"30800","1975",1975/07/11,,"14",,6.415465354919434,"00000000"
"30801","1975",1975/07/12,,"9",,339.261260986328125,"00000401"
"30802","1975",,,"9",,34.209686279296875,"00000014"
"30803","1975",,,"9",,26.759113311767582,"00000037"
"30804","1975",,,"9",,57.363979339599609,"00000126"
"30805","1975",,,"9",,412.069519042968750,"00000223"
"30806","1975",,,"9",,26.806236267089844,"00000047"
"30807","1975",1975/08/28,1975/09/05,"4",16980.000000000000000,18736.810546875000000,"00000143"
"30808","1929",,,"9",,136.028182983398438,"00000005"
"30809","1929",,,"14",,114.144226074218750,"00000009"
"30810","1986",1986/07/16,,"2",,3381.144042968750000,"00000029"
"30811","1986",1986/08/02,,"1",,10.826714515686035,"00000056"
"30812","1986",1986/07/06,,"14",,74.100570678710938,"00000034"
"30813","1986",1986/07/26,,"14",,67.200271606445312,"00000051"
"30814","1931",,,"14",,1884.393432617187500,"00000001"
"30815","1931",,,"14",,79.413520812988281,"00000002"
"30816","1931",,,"14",,172.152526855468750,"00000003"
"30818","1978",1978/03/27,1978/03/28,"5",120.000000000000000,129.624725341796875,"00000001"
"30823","1978",1978/10/30,1978/11/03,"6",2134.000000000000000,2595.754882812500000,"00000174"
"30824","1978",1978/06/17,1978/06/19,"1",30.000000000000000,35.717529296875000,"00000017"
"30825","1978",1978/08/08,1978/08/09,"1",20.000000000000000,16.997196197509766,"00000015"
"30826","1978",1978/10/15,1978/10/16,"2",110.000000000000000,134.822433471679688,"00000032"
"30832","1995",1995/09/25,1995/09/25,"3",80.000000000000000,39.250232696533203,"00000080"
"30833","1995",1995/07/04,1995/07/04,"9",60.000000000000000,73.887290954589844,"00000026"
"30834","1931",,,"14",,620.000610351562500,"00000004"
"30835","1932",,,"14",,189.681427001953125,"00000001"
"30836","1932",,,"14",,300.212982177734375,"00000002"
"30837","1932",,,"14",,63.808395385742188,"00000003"
"30838","1932",,,"1",,141.548095703125000,"00000004"
"30839","1933",,,"9",,179.350921630859347,"00000002"
"30840","1995",1995/07/17,1995/07/19,"9",1701.000000000000000,1703.704711914062500,"00000037"
"30841","1995",1995/07/26,1995/07/26,"7",170.000000000000000,175.371948242187500,"00000041"
"30842","1995",1995/06/14,1995/07/20,"9",5550.000000000000000,4746.750488281250000,"00000005"
"30851","1996",1996/07/14,1996/07/16,"1",14.000000000000000,13.813184738159180,"00000023"
"30852","1996",1996/07/29,1996/07/31,"1",59.000000000000000,55.285751342773438,"00000038"
"30853","1996",1996/06/30,1996/06/30,"1",70.000000000000000,92.263885498046875,"00000015"
"30856","2004",2004/04/07,2004/04/13,"5",275.000000000000000,289.769866943359375,"00000002"
"30862","2004",2004/10/13,2004/10/17,"2",7700.000000000000000,7557.607421875000000,"00000111"
"30863","2004",2004/10/06,2004/10/21,"2",16823.000000000000000,16983.070312500000000,"00000109"
"30864","2004",2004/06/17,2004/06/22,"4",354.000000000000000,354.312225341796875,"00000002"
"30869","1986",1986/10/29,1986/11/05,"5",420.000000000000000,551.662109375000000,"00000082"
"30870","1986",1986/08/03,1986/08/04,"2",525.000000000000000,490.401092529296875,"00000142"
"30871","1986",1986/08/14,1986/08/18,"3",149.000000000000000,117.819587707519531,"00000108"
"30872","1986",1986/06/22,1986/06/22,"2",20.000000000000000,13.316330909729004,"00000020"
"30873","1986",1986/07/21,1986/07/24,"1",1300.000000000000000,1545.760253906250000,"00000040"
"30874","1986",1986/07/21,1986/07/21,"1",30.000000000000000,18.653966903686523,"00000042"
"30875","1986",1986/08/17,1986/08/17,"2",20.500000000000000,14.113835334777832,"00000073"
"30876","1986",1986/12/26,1986/12/29,"5",55.000000000000000,36.244861602783203,"00000125"
"30877","1986",1986/11/29,1986/11/29,"9",45.000000000000000,83.458831787109375,"00000091"
"30878","1986",1986/07/24,1986/07/30,"1",20.000000000000000,6.623592376708984,"00000100"
"30879","1996",1996/08/13,1996/08/15,"1",23.000000000000000,21.030063629150391,"00000100"
"30880","1996",1996/06/24,1996/06/24,"9",1092.000000000000000,1136.746582031250000,"00000032"
"30881","1996",1996/08/01,1996/08/05,"9",2650.000000000000000,2523.622802734375000,"00000081"
"30882","1996",1996/08/25,1996/08/26,"7",591.000000000000000,590.883239746093750,"00000115"
"30883","1996",1996/08/01,1996/08/02,"9",20.000000000000000,11.625258445739746,"00000082"
"30884","1961",1961/07/25,,"14",,1336.495361328125000,"00000061"
"30885","1961",1961/09/03,,"14",,1252.685913085937500,"00000066"
"30886","1961",1961/01/14,,"14",,84.322845458984375,"00000009"
"30887","1961",1961/06/15,,"14",,298.432495117187500,"00000001"
"30888","1961",1961/09/03,,"14",,1471.884521484375000,"00000234"
"30889","1961",1961/09/02,,"14",,3302.489501953125000,"00000062"
"30890","1961",1961/07/17,,"14",,367.166534423828068,"00000065"
"30891","1961",1961/07/08,,"14",,347.542663574218750,"00000006"
"30892","1961",1961/11/16,,"14",,387.468688964843750,"00000217"
"30893","1961",1961/06/25,,"14",,607.927856445312500,"00000018"
"30894","1961",1961/07/08,,"14",,876.746887207031250,"00000069"
"30895","1961",1961/10/14,,"14",,576.426757812500000,"00000143"
"30902","1976",1976/07/04,,"14",,155.769515991210938,"00000000"
"30903","1976",1976/06/19,,"14",,936.651062011718750,"00000132"
"30904","1976",1976/04/20,1976/04/21,"5",155.000000000000000,265.017700195312500,"00000015"
"30905","1976",1976/05/29,1976/06/03,"3",11100.000000000000000,9908.971679687500000,"00000021"
"30908","1941",,,"14",,12.266215324401855,"00000002"
"30909","1941",,,"14",,9.657032966613770,"00000001"
"30910","1941",,,"1",,22.663208007812500,"00000004"
"30911","1941",,,"9",,13.758491516113281,"00000005"
"30912","1943",,,"9",,287.634826660156250,"00000001"
"30913","1943",,,"14",,323.302185058593750,"00000002"
"30914","1943",,,"9",,369.315490722656250,"00000003"
"30915","1944",,,"1",,20.657522201538082,"00000001"
"30916","1944",,,"9",,60.772544860839837,"00000003"
"30917","2001",2001/07/10,,"14",,36.434967041015625,"00000000"
"30918","2001",2001/09/30,,"14",,28.313669204711918,"00000000"
"30919","1996",1996/06/09,1996/06/09,"9",11.000000000000000,11.203825950622559,"00000088"
"30928","1981",1981/06/15,,"14",,376.433715820312500,"00000000"
"30935","1981",,,"9",,17.446229934692383,000066A2
"30938","1976",1976/05/18,,"1",,4.285591602325439,"00000021"
"30939","1976",1976/06/21,,"9",,302.134704589843750,"00000047"
"30940","1976",1976/08/11,,"14",,408.810668945312500,"00000000"
"30948","1990",1990/06/27,,"14",,110.917976379394531,"00000490"
"30949","1979",1979/06/26,,"14",,50.019729614257812,"00000446"
"30950","1979",1979/06/27,,"14",,112.918853759765625,"00000447"
"30951","1979",1979/09/18,,"14",,962.968750000000000,"00316017"
"30952","1979",1979/09/11,,"14",,5306.301757812500909,00000IRE
"30954","1979",1979/09/05,,"14",,176.300094604492188,"00025159"
"30955","1979",1979/07/21,,"14",,158.404327392578125,"00025124"
"30957","1979",1979/07/18,,"14",,2498.611816406250000,"00312037"
"30958","1986",1986/07/31,,"14",,53.037326812744141,"00000000"
"30959","1986",1986/08/14,,"14",,41.507938385009766,"00000000"
"30960","1986",1986/03/27,,"14",,12139.814453125000000,"00000000"
"30961","1986",1986/08/01,,"14",,442.647491455078125,"00000000"
"30962","1987",1987/08/31,,"14",,1046.960937500000000,"00000513"
"30963","1987",1987/08/30,,"14",,619.216125488281250,"00000287"
"30964","1987",1987/05/23,,"2",,183.452606201171875,"00000323"
"30965","1987",1987/10/08,,"9",,118.240814208984375,"00010978"
"30966","1998",1998/10/21,,"14",,34.600727081298828,"00000000"
"30967","1998",1998/08/29,,"14",,21.335517883300781,"00000000"
"30968","1998",1998/10/18,,"14",,12612.690429687500000,"00000000"
"30969","1998",1998/08/14,,"14",,107.965789794921875,"00000000"
"30970","1998",1998/08/03,,"14",,2794.888671875000000,"00000000"
"30973","1997",1997/08/15,,"6",,74.716865539550781,"00000182"
